match_name,franchise,label,sponsor_name,sponsor_asset_type,sponsor_asset_location,sponsor_asset_visibility,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.103086926,657.6448975,309.5065308,764.6221924,363.5786743
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.682727814,457.7605591,334.0081177,592.9664917,386.1568604
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,DPWorld_jersey_back_logo_clear,DPWorld,jersey,back_logo,clear,0.468451291,464.4163818,298.9304504,536.0429688,334.2931824
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.380654842,430.489624,485.1567688,503.4717407,536.9326172
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.341837347,714.1724854,347.1870728,851.9193115,405.1122437
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,kshema_trousers_logo_blurry,kshema,trousers,logo,blurry,0.17562215,431.6787109,480.8742676,504.184082,533.857666
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.120367311,465.8345947,298.0339966,534.5654297,334.1548462
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.117864437,516.3166504,484.7443848,580.9816895,536.7546387
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,BKT_jersey_back_logo_blurry,BKT,jersey,back_logo,blurry,0.104918569,997.6330566,476.8532715,1058.786865,508.9034424
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.264645189,648.4455566,645.5068359,736.2126465,726.5568848
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.234839931,601.5375977,401.4381409,734.4143066,471.4414368
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.203151345,765.2526855,349.5432739,854.8815918,384.7058716
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.138368294,651.4372559,645.425293,734.8012695,726.0690918
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.108726107,603.3258667,399.9013977,737.3833618,472.6877136
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.419444025,478.856842,415.6529236,783.5325928,659.644165
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.232139096,480.7565002,440.5082397,612.9510498,531.1455078
Match_74_TATA_IPL_2025_PBKS_vs_RCB,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.164261535,481.0023499,430.5568237,613.4298096,529.6916504
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.467417955,685.4619141,639.3813477,794.8317871,727.1750488
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.36214447,556.671875,662.6768799,653.7314453,735.213501
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.304649621,686.0313721,637.8381348,798.6551514,731.7363281
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.279815614,582.5194092,346.9924927,675.2884521,395.2689819
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.228328541,584.2750854,344.0958252,671.9249878,394.6259155
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.206098989,583.1091309,391.9960938,795.0578613,472.427002
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.202482015,571.0957031,393.1342163,787.8446045,484.6488647
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.459451467,816.1538086,339.8119507,900.9273682,371.632019
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.430724323,808.036499,337.0365601,909.7805176,378.7782593
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.407029986,36.86036682,279.2280579,129.5426788,316.5811462
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.350318491,34.26506042,278.815918,129.5892944,317.1112061
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.318575233,1147.808105,407.9605408,1198.420898,450.6147156
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo_partially,visible,0.190058842,178.5310669,283.5606689,266.0247192,316.5231934
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.183876961,1172.962402,303.7374878,1227.984375,337.0390015
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.164055958,811.9074707,340.6488037,902.8977051,371.1529541
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.163957492,458.7040405,449.6794434,509.2173462,498.4221191
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_blurry,KentMineralRO,jersey,chest_logo,blurry,0.162379906,817.0467529,316.0120239,855.3592529,345.2516479
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.161231369,597.8724365,306.2290649,636.4674072,335.3319702
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.126331642,177.4702759,277.7973633,267.5347595,316.2750244
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.124834724,308.0193481,340.9225464,356.4855347,371.2380981
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.108624302,416.3636475,450.7362671,500.6450195,512.7664185
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.777567983,746.6743164,402.2756958,835.9069824,439.6827393
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.348797202,278.965271,496.1605225,340.5514526,542.9390869
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.248536319,563.0913696,390.661499,668.6466675,440.2199097
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.238095418,81.96330261,424.9544067,141.5769501,458.6000366
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.228639364,144.323761,404.579834,188.9107971,446.5755005
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Jio_jersey_shoulder_logo_clear,Jio,jersey,shoulder_logo,clear,0.188730001,404.0524292,356.2487793,439.2567749,384.1379395
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.172578648,80.49565125,311.1652222,172.4464264,345.6036377
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.162731856,741.1586914,400.1655884,844.0683594,447.9503784
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.145953581,462.0412598,309.3530884,543.0992432,336.4044189
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.126696512,325.6264038,506.7935791,370.4465332,551.9674072
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.124535389,937.9776001,402.233551,1013.698059,432.5924988
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.109993748,465.253479,308.239502,544.6815186,338.9973145
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.188836768,577.7077637,393.6806641,856.6074219,608.7026367
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AllSeasons_jersey_sleeve_logo_clear,AllSeasons,jersey,sleeve_logo,clear,0.114423223,466.0854492,379.9293213,586.5957031,469.4632568
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AllSeasons_jersey_sleeve_logo_clear,AllSeasons,jersey,sleeve_logo,clear,0.849154174,134.6230164,260.8019409,252.1445007,333.0244751
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.731844604,771.0606689,500.6004028,972.8061523,589.644104
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_obstructed,KentMineralRO,jersey,chest_logo,obstructed,0.426683843,754.244751,441.5259399,843.6318359,502.4023438
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.28736338,273.3427124,288.2939453,376.5646362,361.0084839
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.22130616,752.902832,437.8980103,842.1867676,501.2341919
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.119313203,868.4116211,419.0273438,949.8041992,503.3740234
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.110339649,726.7942505,458.0706177,971.3190308,592.3982544
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_obstructed,KentMineralRO,jersey,chest_logo,obstructed,0.101611473,273.1662292,287.7784424,375.6552429,360.8759766
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.305056036,567.9783936,420.9723511,644.368042,480.7288818
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.183177173,595.6625977,246.8485718,744.2626953,306.402771
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.138660878,654.4158325,442.8864136,734.5210571,504.6380005
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_obstructed,Dream11,jersey,chest_logo,obstructed,0.115216561,769.9614258,331.3208313,901.2954102,393.4224548
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_blurry,kshema,trousers,logo,blurry,0.101592578,661.0809326,440.1738281,732.1295166,503.315918
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.409487098,580.0610352,226.0558472,722.3684082,279.3392944
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.342618138,645.6335449,423.3134766,729.6286621,484.4891357
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.189122245,770.7885742,284.2637939,885.1552734,344.0330811
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.107346155,651.3704834,422.3872681,733.0545654,484.1644287
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.347140193,619.5236206,256.2838135,739.890564,316.892334
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.617893934,724.5380859,613.7304077,825.4851074,714.1183472
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.537039518,621.3244629,345.9293823,742.8728027,430.6157837
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.462131888,549.5706787,632.5838013,681.9364014,733.0817261
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo_partially,visible,0.321666777,701.1918945,537.4443359,790.6826172,595.4206543
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.548771739,367.3361816,443.2578125,458.5392456,496.7071533
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_obstructed,Dream11,jersey,chest_logo,obstructed,0.544775605,445.2521362,301.7026978,556.7250366,359.5304565
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.370429993,462.2999878,456.3013306,537.961853,516.7611694
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.159706205,447.7911987,301.5197754,556.581543,359.7918701
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.12632291,469.9467163,262.6780396,515.6170044,306.117981
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.117736489,411.1865234,265.2640991,460.6880493,305.3147583
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.388965458,497.1190186,355.1443481,560.0083008,418.260498
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.263406545,460.4463501,318.0032349,556.2963867,388.6248779
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.233680233,566.1816406,650.9035034,704.9277344,737.4818726
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,RayzonSolar_trousers_logo_clear,RayzonSolar,trousers,logo,clear,0.204762563,567.2729492,652.1737061,707.6351318,742.2176514
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.203623995,469.1713867,333.9146118,554.7207031,400.1184692
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.196407422,460.1688843,319.4612427,556.8338013,397.2039185
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_obstructed,kshema,trousers,logo,obstructed,0.160131693,564.9321289,653.7299194,704.2568359,739.409729
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AllSeasons_jersey_chest_logo_blurry,AllSeasons,jersey,chest_logo,blurry,0.104522847,465.3704224,316.9736938,556.3220215,373.4559937
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.800285518,621.5848389,438.4367065,713.647583,501.2808228
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.569967628,636.0316162,721.6875,750.3011475,792.6181641
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.375676274,630.465271,469.901123,787.647644,553.2266846
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.262596518,538.6305542,487.9614258,591.1591187,551.3295898
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AvonCycles_trousers_logo_clear,AvonCycles,trousers,logo,clear,0.253049701,639.4185791,717.597168,749.8416748,790.6018066
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AllSeasons_jersey_sleeve_logo_partially_visible,AllSeasons,jersey,sleeve_logo_partially,visible,0.203995883,544.6727295,441.8460083,608.8409424,498.9375
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_blurry,KentMineralRO,jersey,chest_logo,blurry,0.419110358,440.9101563,312.5863647,504.7362061,358.4036255
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.399676383,935.9295654,251.1954346,1066.623901,315.8174438
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.310661912,439.7479858,310.2321777,507.0060425,357.494873
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.232539505,462.2866211,498.418457,531.5514526,550.2773438
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Freemans_cap_logo_partially_visible,Freemans,cap,logo_partially,visible,0.231019869,926.7670898,157.2294769,1012.689941,201.7294769
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.197086096,463.9018555,497.3634033,532.121521,548.0130615
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AstralPipes_jersey_shoulder_logo_partially_visible,AstralPipes,jersey,shoulder_logo_partially,visible,0.173510596,438.2351685,310.6902466,506.3143921,357.1300659
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,RayzonSolar_trousers_logo_partially_visible,RayzonSolar,trousers,logo_partially,visible,0.292046636,644.1760254,482.9081116,735.3896484,553.7271729
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AllSeasons_jersey_sleeve_logo_blurry,AllSeasons,jersey,sleeve_logo,blurry,0.237218529,556.3109131,338.5608826,595.0911865,406.0318298
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Valvoline_jersey_sleeve_logo_blurry,Valvoline,jersey,sleeve_logo,blurry,0.162392735,555.8060303,337.9694214,595.5877686,405.1986694
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_clear,kshema,trousers,logo,clear,0.152290478,647.2922974,483.05896,734.4011841,551.4545898
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.527244031,528.3771973,579.9429932,620.4633789,652.12146
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.785809159,17.78771973,540.5045166,169.0672913,612.6737061
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.328879833,714.4152832,499.7585449,944.9222412,611.5778809
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_obstructed,KentMineralRO,jersey,chest_logo,obstructed,0.31722793,314.6735229,461.1302185,367.7019043,519.1512451
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_blurry,KentMineralRO,jersey,chest_logo,blurry,0.251816571,26.09836388,508.8135986,83.98973846,550.9378662
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_obstructed,KentMineralRO,jersey,chest_logo,obstructed,0.243716076,571.3096924,494.0968018,626.2750244,558.3592529
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_obstructed,KentMineralRO,jersey,chest_logo,obstructed,0.234774143,21.65670013,509.7348022,86.49541473,550.7357788
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.216001853,541.0507813,535.8302002,710.9233398,650.1038818
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_clear,KentMineralRO,jersey,chest_logo,clear,0.145545825,723.2976074,490.2374268,814.0212402,547.0407715
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_obstructed,Dream11,jersey,chest_logo,obstructed,0.144669548,282.8823853,485.8540344,435.456665,600.5344238
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_obstructed,Dream11,jersey,chest_logo,obstructed,0.120360844,538.6872559,531.5654907,705.1925049,650.0211792
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_partially_visible,Dream11,jersey,chest_logo_partially,visible,0.116167352,280.0827026,492.2667236,437.6047974,601.1119385
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_blurry,Dream11,jersey,chest_logo,blurry,0.418460876,520.8536377,318.7314453,641.4063721,366.2877197
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.399499297,822.2718506,419.3775024,914.6507568,488.3519897
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,KentMineralRO_jersey_chest_logo_partially_visible,KentMineralRO,jersey,chest_logo_partially,visible,0.309223115,771.9138184,248.4667969,837.1486816,292.4440918
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Dream11_jersey_chest_logo_clear,Dream11,jersey,chest_logo,clear,0.120420039,516.6643066,321.5245667,650.9067383,370.1228943
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,AvonCycles_trousers_logo_partially_visible,AvonCycles,trousers,logo_partially,visible,0.115457006,764.9567871,457.9953003,820.6794434,512.6193848
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,kshema_trousers_logo_partially_visible,kshema,trousers,logo_partially,visible,0.100957975,557.164917,443.4091492,621.3406982,488.684906
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.757867038,340.434082,212.805603,442.3252563,276.8740845
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.666776776,170.0513306,231.1132813,271.020752,287.3800659
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.368007451,806.1092529,202.0206299,943.331665,260.1349487
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo_partially,visible,0.196972504,812.6091309,202.5624084,948.2578125,261.3321228
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,Acko_cap_logo_clear,Acko,cap,logo,clear,0.139779851,208.8247375,123.1020203,270.4337769,186.7023926
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,EcoLink_cap_logo_partially_visible,EcoLink,cap,logo_partially,visible,0.123436175,851.6002197,99.79647064,918.9971924,136.1792908
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo_partially,visible,0.120646372,1001.442627,261.8937073,1102.365723,326.464386
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo_partially,visible,0.766586065,851.5135498,286.7920532,961.8179932,336.0596313
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,BKT_jersey_back_logo_clear,BKT,jersey,back_logo,clear,0.460251689,407.8508301,292.1224976,508.5108643,349.5905151
Match_49_TATA_IPL_2025_CSK_vs_PBKS,Punjab Kings,BKT_jersey_back_logo_partially_visible,BKT,jersey,back_logo_partially,visible,0.455412835,219.9287567,305.8569946,294.4783325,350.0030518
